"Transect.x"	"Treatment.x"	"Livestock.density.x"	"Boma.density.x"	"Plot.name"	"Block.x"	"Plot.pair.x"	"Trt.name.x"	"Replicate.x"	"Harvest"	"Harvest.date.x"	"Reharvest.date"	"GrassNetReharvestBiomass1.x"	"DwarfShrubNetReharvestBiomass1.x"	"HerbNetReharvestBiomass1.x"	"ClimberNetReharvestBiomass1.x"	"TotalBiomass1.x"	"GrassNetReharvestBiomass0.x"	"DwarfShrubNetReharvestBiomass0.x"	"HerbNetReharvestBiomass0.x"	"ClimberNetReharvestBiomass0.x"	"TotalBiomass0.x"	"rain.mm"	"min_distExclosures.x"	"boma_density.x"	"Trt.name.y"	"Transect.y"	"Treatment.y"	"Livestock.density.y"	"Boma.density.y"	"Block.y"	"Plot.pair.y"	"Replicate.y"	"Harvest.date.y"	"GrassNetReharvestBiomass1.y"	"DwarfShrubNetReharvestBiomass1.y"	"HerbNetReharvestBiomass1.y"	"ClimberNetReharvestBiomass1.y"	"TotalBiomass1.y"	"GrassNetReharvestBiomass0.y"	"DwarfShrubNetReharvestBiomass0.y"	"HerbNetReharvestBiomass0.y"	"ClimberNetReharvestBiomass0.y"	"TotalBiomass0.y"	"min_distExclosures.y"	"boma_density.y"	"X"	"Y"	"nearest_in_set2"	"fX"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P5"	"B1"	"B2"	"B1Ex2"	5	"double"	"25.11.2012"	"21.6.2013"	21.4	-1.5	0	0	19.9	6.2	9.7	0	1.3	17.2	256.2999961	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	5	"25.11.2012"	21.4	-1.5	0	0	19.9	6.2	9.7	0	1.3	17.2	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
2	"Exclosure"	"High"	"High"	"B2Ex1P1"	"B2"	"B3"	"B2Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	20.7	8.9	0	0	29.6	38.7	14.4	0	0	53.1	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	1	"25.11.2012"	20.7	8.9	0	0	29.6	38.7	14.4	0	0	53.1	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P2"	"B2"	"B3"	"B2Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	13.2	0	0	1.8	15	131.7	0	0.5	0	132.2	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	2	"25.11.2012"	13.2	0	0	1.8	15	131.7	0	0.5	0	132.2	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P3"	"B2"	"B3"	"B2Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	25.2	1.2	4.7	0	31.1	128	0	0	0	128	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	3	"25.11.2012"	25.2	1.2	4.7	0	31.1	128	0	0	0	128	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P4"	"B2"	"B3"	"B2Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	25.9	0	1.2	0	27.1	70.6	0	0	0	70.6	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	4	"25.11.2012"	25.9	0	1.2	0	27.1	70.6	0	0	0	70.6	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P5"	"B2"	"B3"	"B2Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	52.6	0	0.7	0	53.3	90.5	0	0	0	90.5	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	5	"25.11.2012"	52.6	0	0.7	0	53.3	90.5	0	0	0	90.5	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P1"	"B2"	"B3"	"B2Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	17.3	1.9	0	0	19.2	38.6	21.2	0	0	59.8	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	1	"25.11.2012"	17.3	1.9	0	0	19.2	38.6	21.2	0	0	59.8	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P2"	"B2"	"B3"	"B2Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	14.2	0	0	0	14.2	136.9	0	0	0	136.9	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	2	"25.11.2012"	14.2	0	0	0	14.2	136.9	0	0	0	136.9	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P3"	"B2"	"B3"	"B2Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	45.9	16.7	0	0	62.6	14.2	0	0	0	14.2	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	3	"25.11.2012"	45.9	16.7	0	0	62.6	14.2	0	0	0	14.2	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P4"	"B2"	"B3"	"B2Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	31.4	0	0	0	31.4	16.6	4.9	0	0	21.5	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	4	"25.11.2012"	31.4	0	0	0	31.4	16.6	4.9	0	0	21.5	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P5"	"B2"	"B3"	"B2Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	12.9	0	0	0	12.9	14.8	103.2	0	0	118	256.2999961	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	5	"25.11.2012"	12.9	0	0	0	12.9	14.8	103.2	0	0	118	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P1"	"B2"	"B4"	"B2Ex2"	1	"double"	"25.11.2012"	"21.6.2013"	51	1.4	0	0	52.4	130.3	4.6	0	0	134.9	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	1	"25.11.2012"	51	1.4	0	0	52.4	130.3	4.6	0	0	134.9	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P2"	"B2"	"B4"	"B2Ex2"	2	"double"	"25.11.2012"	"21.6.2013"	39.6	0	0	0	39.6	181.1	0	0	0	181.1	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	2	"25.11.2012"	39.6	0	0	0	39.6	181.1	0	0	0	181.1	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P3"	"B2"	"B4"	"B2Ex2"	3	"double"	"25.11.2012"	"21.6.2013"	51.1	0	0	0	51.1	61.7	1.8	0	0	63.5	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	3	"25.11.2012"	51.1	0	0	0	51.1	61.7	1.8	0	0	63.5	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P4"	"B2"	"B4"	"B2Ex2"	4	"double"	"25.11.2012"	"21.6.2013"	24.6	0	9.6	0	34.2	122.8	0.4	0	21.7	144.9	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	4	"25.11.2012"	24.6	0	9.6	0	34.2	122.8	0.4	0	21.7	144.9	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P5"	"B2"	"B4"	"B2Ex2"	5	"double"	"25.11.2012"	"21.6.2013"	24.3	0	0	0	24.3	80.4	7	0	19.6	107	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	5	"25.11.2012"	24.3	0	0	0	24.3	80.4	7	0	19.6	107	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P1"	"B2"	"B4"	"B2Ex2"	1	"double"	"25.11.2012"	"21.6.2013"	15.6	0	0	0	15.6	19.7	14.7	0	0	34.4	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	1	"25.11.2012"	15.6	0	0	0	15.6	19.7	14.7	0	0	34.4	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P2"	"B2"	"B4"	"B2Ex2"	2	"double"	"25.11.2012"	"21.6.2013"	18.1	1.2	0	0	19.3	92	10.9	0	0	102.9	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	2	"25.11.2012"	18.1	1.2	0	0	19.3	92	10.9	0	0	102.9	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P3"	"B2"	"B4"	"B2Ex2"	3	"double"	"25.11.2012"	"21.6.2013"	33.6	3	0	0	36.6	75.3	0	0	0	75.3	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	3	"25.11.2012"	33.6	3	0	0	36.6	75.3	0	0	0	75.3	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P4"	"B2"	"B4"	"B2Ex2"	4	"double"	"25.11.2012"	"21.6.2013"	31.6	0	0	0	31.6	90.6	18.9	0	0	109.5	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	4	"25.11.2012"	31.6	0	0	0	31.6	90.6	18.9	0	0	109.5	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P5"	"B2"	"B4"	"B2Ex2"	5	"double"	"25.11.2012"	"21.6.2013"	43.7	0	0	0	43.7	93.5	1.1	0	0	94.6	256.2999961	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	5	"25.11.2012"	43.7	0	0	0	43.7	93.5	1.1	0	0	94.6	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
3	"Exclosure"	"High"	"Low"	"B3Ex1P1"	"B3"	"B5"	"B3Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	47.7	0	0	0	47.7	53.9	0	1.7	0	55.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3"	"B5"	1	"25.11.2012"	47.7	0	0	0	47.7	53.9	0	1.7	0	55.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Exclosure"	"High"	"Low"	"B3Ex1P2"	"B3"	"B5"	"B3Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	18.2	14.2	0	0	32.4	83.6	0	0	0	83.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3"	"B5"	2	"25.11.2012"	18.2	14.2	0	0	32.4	83.6	0	0	0	83.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Exclosure"	"High"	"Low"	"B3Ex1P3"	"B3"	"B5"	"B3Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	22.5	0	0	0	22.5	104.3	0	0	0	104.3	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3"	"B5"	3	"25.11.2012"	22.5	0	0	0	22.5	104.3	0	0	0	104.3	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Exclosure"	"High"	"Low"	"B3Ex1P4"	"B3"	"B5"	"B3Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	20	0	0	0	20	94.6	0	0	0	94.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3"	"B5"	4	"25.11.2012"	20	0	0	0	20	94.6	0	0	0	94.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Exclosure"	"High"	"Low"	"B3Ex1P5"	"B3"	"B5"	"B3Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	16.7	0	35.1	0	51.8	117.3	0	25.3	0	142.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Exclosure"	"High"	"Low"	"B3"	"B5"	5	"25.11.2012"	16.7	0	35.1	0	51.8	117.3	0	25.3	0	142.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Control"	"High"	"Low"	"B3Ex1Cp1p1"	"B3"	"B5"	"B3Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	11.1	0	9.9	0	21	48.1	0	4.2	0	52.3	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Control"	"High"	"Low"	"B3"	"B5"	1	"25.11.2012"	11.1	0	9.9	0	21	48.1	0	4.2	0	52.3	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Control"	"High"	"Low"	"B3Ex1Cp1p2"	"B3"	"B5"	"B3Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	6.6	0	17.2	0	23.8	14.6	0	0	0	14.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Control"	"High"	"Low"	"B3"	"B5"	2	"25.11.2012"	6.6	0	17.2	0	23.8	14.6	0	0	0	14.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Control"	"High"	"Low"	"B3Ex1Cp1p3"	"B3"	"B5"	"B3Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	0	42.2	0	0	42.2	3	0	0	0	3	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Control"	"High"	"Low"	"B3"	"B5"	3	"25.11.2012"	0	42.2	0	0	42.2	3	0	0	0	3	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Control"	"High"	"Low"	"B3Ex1Cp1p4"	"B3"	"B5"	"B3Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	11.6	9.6	0	0	21.2	35	0	4.6	0	39.6	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Control"	"High"	"Low"	"B3"	"B5"	4	"25.11.2012"	11.6	9.6	0	0	21.2	35	0	4.6	0	39.6	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Control"	"High"	"Low"	"B3Ex1Cp1p5"	"B3"	"B5"	"B3Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	6.5	8.2	0	0	14.7	0	30.6	30.2	6.9	67.7	246.599999	2342.85544	1.42e-06	"B3Ex1"	3	"Control"	"High"	"Low"	"B3"	"B5"	5	"25.11.2012"	6.5	8.2	0	0	14.7	0	30.6	30.2	6.9	67.7	2342.85544034428	1.42307284643187e-06	351707	652973	16	"B5"
3	"Exclosure"	"Medium"	"Low"	"B3Ex2P1"	"B3"	"B6"	"B3Ex2"	1	"double"	"25.11.2012"	"21.6.2013"	47	6.9	0	0	53.9	20.7	24.8	0	0	45.5	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3"	"B6"	1	"25.11.2012"	47	6.9	0	0	53.9	20.7	24.8	0	0	45.5	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Exclosure"	"Medium"	"Low"	"B3Ex2P2"	"B3"	"B6"	"B3Ex2"	2	"double"	"25.11.2012"	"21.6.2013"	30.4	20.8	0	4.4	55.6	97.6	1.5	0	0	99.1	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3"	"B6"	2	"25.11.2012"	30.4	20.8	0	4.4	55.6	97.6	1.5	0	0	99.1	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Exclosure"	"Medium"	"Low"	"B3Ex2P3"	"B3"	"B6"	"B3Ex2"	3	"double"	"25.11.2012"	"21.6.2013"	38.4	3.4	0	0	41.8	31.9	0	0	11.3	43.2	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3"	"B6"	3	"25.11.2012"	38.4	3.4	0	0	41.8	31.9	0	0	11.3	43.2	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Exclosure"	"Medium"	"Low"	"B3Ex2P4"	"B3"	"B6"	"B3Ex2"	4	"double"	"25.11.2012"	"21.6.2013"	25	11.7	0	0	36.7	51.1	40.1	0	0	91.2	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3"	"B6"	4	"25.11.2012"	25	11.7	0	0	36.7	51.1	40.1	0	0	91.2	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Exclosure"	"Medium"	"Low"	"B3Ex2P5"	"B3"	"B6"	"B3Ex2"	5	"double"	"25.11.2012"	"21.6.2013"	63.6	0	0	0	63.6	78	0	0	0	78	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Exclosure"	"Medium"	"Low"	"B3"	"B6"	5	"25.11.2012"	63.6	0	0	0	63.6	78	0	0	0	78	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P1"	"B3"	"B6"	"B3Ex2"	1	"double"	"25.11.2012"	"21.6.2013"	13.1	0	0	0	13.1	0	0	0	0	0	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3"	"B6"	1	"25.11.2012"	13.1	0	0	0	13.1	0	0	0	0	0	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P2"	"B3"	"B6"	"B3Ex2"	2	"double"	"25.11.2012"	"21.6.2013"	18.9	0	0	0	18.9	22.3	0	0	0	22.3	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3"	"B6"	2	"25.11.2012"	18.9	0	0	0	18.9	22.3	0	0	0	22.3	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P3"	"B3"	"B6"	"B3Ex2"	3	"double"	"25.11.2012"	"21.6.2013"	7.8	0	0	0	7.8	7.1	0	0	0	7.1	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3"	"B6"	3	"25.11.2012"	7.8	0	0	0	7.8	7.1	0	0	0	7.1	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P4"	"B3"	"B6"	"B3Ex2"	4	"double"	"25.11.2012"	"21.6.2013"	17.8	0	0	0	17.8	7.3	0	0	0	7.3	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3"	"B6"	4	"25.11.2012"	17.8	0	0	0	17.8	7.3	0	0	0	7.3	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Control"	"Medium"	"Low"	"B3Ex2Cp1P5"	"B3"	"B6"	"B3Ex2"	5	"double"	"25.11.2012"	"21.6.2013"	10.4	0	0	0	10.4	16.1	14.7	6.5	0	37.3	246.599999	2308.957475	1.24e-06	"B3Ex2"	3	"Control"	"Medium"	"Low"	"B3"	"B6"	5	"25.11.2012"	10.4	0	0	0	10.4	16.1	14.7	6.5	0	37.3	2308.95747471062	1.24155704371316e-06	351268	653499	12	"B4"
3	"Exclosure"	"Low"	"Low"	"B4Ex1P1"	"B4"	"B7"	"B4Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	76.9	9.4	3.7	3.8	93.8	53.6	0	19.9	0	73.5	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Exclosure"	"Low"	"Low"	"B4"	"B7"	1	"25.11.2012"	76.9	9.4	3.7	3.8	93.8	53.6	0	19.9	0	73.5	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Exclosure"	"Low"	"Low"	"B4Ex1P2"	"B4"	"B7"	"B4Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	25	3.3	4.7	0	33	21.2	7.9	0	0	29.1	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Exclosure"	"Low"	"Low"	"B4"	"B7"	2	"25.11.2012"	25	3.3	4.7	0	33	21.2	7.9	0	0	29.1	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Exclosure"	"Low"	"Low"	"B4Ex1P3"	"B4"	"B7"	"B4Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	64.3	0	0	0	64.3	58.2	7.6	2	0	67.8	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Exclosure"	"Low"	"Low"	"B4"	"B7"	3	"25.11.2012"	64.3	0	0	0	64.3	58.2	7.6	2	0	67.8	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Exclosure"	"Low"	"Low"	"B4Ex1P4"	"B4"	"B7"	"B4Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	62.5	0	0	0	62.5	144.8	0	0	0	144.8	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Exclosure"	"Low"	"Low"	"B4"	"B7"	4	"25.11.2012"	62.5	0	0	0	62.5	144.8	0	0	0	144.8	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Exclosure"	"Low"	"Low"	"B4Ex1P5"	"B4"	"B7"	"B4Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	92.6	0	2.5	6	101.1	103.7	0	0	15.2	118.9	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Exclosure"	"Low"	"Low"	"B4"	"B7"	5	"25.11.2012"	92.6	0	2.5	6	101.1	103.7	0	0	15.2	118.9	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Control"	"Low"	"Low"	"B4Ex1Cp1P1"	"B4"	"B7"	"B4Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	14.3	0	5	5.6	24.9	70.4	0	19.9	0	90.3	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Control"	"Low"	"Low"	"B4"	"B7"	1	"25.11.2012"	14.3	0	5	5.6	24.9	70.4	0	19.9	0	90.3	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Control"	"Low"	"Low"	"B4Ex1Cp1P2"	"B4"	"B7"	"B4Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	21.3	0	15.3	6.9	43.5	25.9	0	16.2	0	42.1	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Control"	"Low"	"Low"	"B4"	"B7"	2	"25.11.2012"	21.3	0	15.3	6.9	43.5	25.9	0	16.2	0	42.1	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Control"	"Low"	"Low"	"B4Ex1Cp1P3"	"B4"	"B7"	"B4Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	20	0	23.2	3.8	47	34.9	0	33.4	0	68.3	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Control"	"Low"	"Low"	"B4"	"B7"	3	"25.11.2012"	20	0	23.2	3.8	47	34.9	0	33.4	0	68.3	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Control"	"Low"	"Low"	"B4Ex1Cp1P4"	"B4"	"B7"	"B4Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	9.3	29.1	0	24	62.4	78.8	15.3	0	6.8	100.9	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Control"	"Low"	"Low"	"B4"	"B7"	4	"25.11.2012"	9.3	29.1	0	24	62.4	78.8	15.3	0	6.8	100.9	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
3	"Control"	"Low"	"Low"	"B4Ex1Cp1P5"	"B4"	"B7"	"B4Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	6.3	36.6	0	19.7	62.6	25.2	0	14.7	6.3	46.2	257.1999999	2514.430436	8.36e-07	"B4Ex1"	3	"Control"	"Low"	"Low"	"B4"	"B7"	5	"25.11.2012"	6.3	36.6	0	19.7	62.6	25.2	0	14.7	6.3	46.2	2514.43043619164	8.36311009231797e-07	350088	654328	3	"B1"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P1"	"B5"	"B8"	"B5Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	20.9	0	0	0	20.9	190	0	0	0	190	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	1	"25.11.2012"	20.9	0	0	0	20.9	190	0	0	0	190	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P2"	"B5"	"B8"	"B5Ex1"	2	"double"	"25.11.2012"	"21.6.2013"	77.6	0	0	0	77.6	437.8	0	0	0	437.8	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	2	"25.11.2012"	77.6	0	0	0	77.6	437.8	0	0	0	437.8	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P3"	"B5"	"B8"	"B5Ex1"	3	"double"	"25.11.2012"	"21.6.2013"	40.1	0	0	19.4	59.5	151.5	0	0	0	151.5	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	3	"25.11.2012"	40.1	0	0	19.4	59.5	151.5	0	0	0	151.5	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P4"	"B5"	"B8"	"B5Ex1"	4	"double"	"25.11.2012"	"21.6.2013"	39.4	0	0	0	39.4	113.3	0	0	0	113.3	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	4	"25.11.2012"	39.4	0	0	0	39.4	113.3	0	0	0	113.3	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P5"	"B5"	"B8"	"B5Ex1"	5	"double"	"25.11.2012"	"21.6.2013"	0	0	0	18	18	217.2	0	0	0	217.2	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	5	"25.11.2012"	0	0	0	18	18	217.2	0	0	0	217.2	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P1"	"B5"	"B8"	"B5Ex1"	1	"double"	"25.11.2012"	"21.6.2013"	39.9	0	0	0	39.9	54.8	0	0	0	54.8	257.1999999	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	1	"25.11.2012"	39.9	0	0	0	39.9	54.8	0	0	0	54.8	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
