Trt.name	Transect	Treatment	Livestock.density	Boma.density	Plot.name	Block	Replicate	Harvest	Harvest.date	Reharvest.date	GrassNetReharvestBiomass1	DwarfShrubNetReharvestBiomass1	HerbNetReharvestBiomass1	ClimberNetReharvestBiomass1	TotalBiomass1	GrassNetReharvestBiomass0	DwarfShrubNetReharvestBiomass0	HerbNetReharvestBiomass0	ClimberNetReharvestBiomass0	TotalBiomass0	rain.mm	X	Y	nearest_in_set2	min_distExclosures	boma_density	Date	Burchells_ZebraMetBio	CattleMetBio	Grants_GazelleMetBio	Greater_KuduMetBio	Swaynes_HartebeestMetBio	harvest_code
B4Ex1	3	Exclosure	Low	Low	B4Ex1P3	B4	3	double	25/11/2012	21/06/2013	64.3	0	0	0	64.3	58.2	7.6	2	0	67.8	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P4	B4	4	double	25/11/2012	21/06/2013	62.5	0	0	0	62.5	144.8	0	0	0	144.8	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P5	B4	5	double	25/11/2012	21/06/2013	92.6	0	2.5	6	101.1	103.7	0	0	15.2	118.9	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P3	B4	3	double	21/06/2013	21/11/2013	58.3	0	8.2	0	66.5	84.9	13.4	6.3	0	104.6	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P4	B4	4	double	21/06/2013	21/11/2013	74.5	0	0	0	74.5	93.6	0	0	2.2	95.8	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P5	B4	5	double	21/06/2013	21/11/2013	107.4	0	0	0	107.4	123.5	0	0	24.7	148.2	30.5999999	350088	654328	3	2514.430436	8.36E-07	2	136.3579985	0	9.446589237	51.41037215	0	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P5	B4	5	double	NA	25/11/2012	198.8	0	1.5	10.8	211.1	198.8	0	1.5	10.8	211.1	77.90000033	350088	654328	3	2514.430436	8.36E-07	NA	NA	NA	NA	NA	NA	Low-Exclosure
B4Ex1	3	Exclosure	Low	Low	B4Ex1P1	B4	1	double	25/11/2012	21/06/2013	76.9	9.4	3.7	3.8	93.8	53.6	0	19.9	0	73.5	257.1999999	350088	654328	3	2514.430436	8.36E-07	1	89.29941595	0	9.142200625	0	0	Low-Exclosure
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P1	B5	1	double	25/11/2012	21/06/2013	39.9	0	0	0	39.9	54.8	0	0	0	54.8	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P1	B5	1	double	21/06/2013	21/11/2013	58.2	0	0	0	58.2	99.2	0	0	12.9	112.1	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P2	B5	2	double	21/06/2013	21/11/2013	72.5	0	0	3.3	75.8	267.9	0	0	63.2	331.1	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P3	B5	3	double	21/06/2013	21/11/2013	71.1	0	6.3	0	77.4	119.8	0	0	1.4	121.2	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P4	B5	4	double	21/06/2013	21/11/2013	139.2	0	0	0	139.2	178	0	0	0	178	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P5	B5	5	double	21/06/2013	21/11/2013	83.9	0	0	0	83.9	160.2	0	2.8	8.5	171.5	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P2	B5	2	double	25/11/2012	21/06/2013	33.8	0	0	0	33.8	37.4	0	0	10	47.4	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P3	B5	3	double	25/11/2012	21/06/2013	34	0	0	0	34	23.4	0	0	5.3	28.7	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P4	B5	4	double	25/11/2012	21/06/2013	58.5	0	0	0	58.5	47.1	0	0	0	47.1	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P5	B5	5	double	25/11/2012	21/06/2013	103.1	0	0	0	103.1	76.9	0	0	2.9	79.8	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P1	B5	1	double	NA	25/11/2012	169.2	3.7	1.8	0.1	174.8	169.2	3.7	1.8	0.1	174.8	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P2	B5	2	double	NA	25/11/2012	242.7	0	0	0	242.7	242.7	0	0	0	242.7	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P3	B5	3	double	NA	25/11/2012	298.8	0	0	0	298.8	298.8	0	0	0	298.8	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Control
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P4	B5	4	double	NA	25/11/2012	232.1	0	0	9.7	241.8	232.1	0	0	9.7	241.8	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Control
B5Ex1	2	Exclosure	Low	Low	B5Ex1P1	B5	1	double	NA	25/11/2012	289.3	0	0	0	289.3	289.3	0	0	0	289.3	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P2	B5	2	double	NA	25/11/2012	203.1	0	0	0	203.1	203.1	0	0	0	203.1	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P3	B5	3	double	NA	25/11/2012	217.8	0	1.3	0.6	219.7	217.8	0	1.3	0.6	219.7	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P4	B5	4	double	NA	25/11/2012	252.6	0	0	0	252.6	252.6	0	0	0	252.6	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P5	B5	5	double	NA	25/11/2012	174.9	0	2.7	0	177.6	174.9	0	2.7	0	177.6	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P1	B5	1	double	25/11/2012	21/06/2013	20.9	0	0	0	20.9	190	0	0	0	190	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P2	B5	2	double	25/11/2012	21/06/2013	77.6	0	0	0	77.6	437.8	0	0	0	437.8	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Exclosure
B5Ex1	2	Control	Low	Low	B5Ex1Cp1P5	B5	5	double	NA	25/11/2012	392.1	0	5.4	6.2	403.7	392.1	0	5.4	6.2	403.7	77.90000033	350971	656320	6	4412.834768	1.47E-06	NA	NA	NA	NA	NA	NA	Low-Control
B5Ex1	2	Exclosure	Low	Low	B5Ex1P1	B5	1	double	21/06/2013	21/11/2013	172.5	0	0	15.3	187.8	97.6	44.8	0	24.3	166.7	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P2	B5	2	double	21/06/2013	21/11/2013	224.4	0	0	0	224.4	151.9	18.5	0	4.3	174.7	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P3	B5	3	double	21/06/2013	21/11/2013	112.2	0	0	0	112.2	98.5	0	3.2	0	101.7	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P4	B5	4	double	21/06/2013	21/11/2013	58.2	0	7.5	2.5	68.2	117.5	0	0	0	117.5	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P5	B5	5	double	21/06/2013	21/11/2013	127	0	4	0	131	65.2	12.3	0	0	77.5	30.5999999	350971	656320	6	4412.834768	1.47E-06	2	111.8239198	0	0	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P4	B5	4	double	25/11/2012	21/06/2013	39.4	0	0	0	39.4	113.3	0	0	0	113.3	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P5	B5	5	double	25/11/2012	21/06/2013	0	0	0	18	18	217.2	0	0	0	217.2	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Exclosure
B5Ex1	2	Exclosure	Low	Low	B5Ex1P3	B5	3	double	25/11/2012	21/06/2013	40.1	0	0	19.4	59.5	151.5	0	0	0	151.5	257.1999999	350971	656320	6	4412.834768	1.47E-06	1	15.08168513	0	2.992709502	0	0	Low-Exclosure
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P3	B6	3	double	NA	25/11/2012	53.8	5.1	5	0	63.9	53.8	5.1	5	0	63.9	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P1	B6	1	double	NA	25/11/2012	90.2	48.6	0.3	0	139.1	90.2	48.6	0.3	0	139.1	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P2	B6	2	double	NA	25/11/2012	114.7	30.8	0.3	0	145.8	114.7	30.8	0.3	0	145.8	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P2	B6	2	double	25/11/2012	21/06/2013	67.3	21.1	0	0	88.4	63.2	19.6	8.2	0	91	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P4	B6	4	double	NA	25/11/2012	292.5	2	0	0	294.5	292.5	2	0	0	294.5	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P5	B6	5	double	NA	25/11/2012	45.8	18.2	0	0.3	64.3	45.8	18.2	0	0.3	64.3	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P1	B6	1	double	25/11/2012	21/06/2013	60.1	4.8	0	23.7	88.6	46.4	26	0	13.3	85.7	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P1	B6	1	double	21/06/2013	21/11/2013	18.7	15.9	0	0	34.6	102.4	0	2.8	0	105.2	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P2	B6	2	double	21/06/2013	21/11/2013	122.5	7.1	0	0	129.6	103.1	0	1.9	0	105	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P3	B6	3	double	21/06/2013	21/11/2013	58.7	6.9	0	3.9	69.5	104.3	0	0	0	104.3	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P4	B6	4	double	21/06/2013	21/11/2013	40.6	7.2	0	0	47.8	55.8	7	56.3	3	122.1	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P5	B6	5	double	21/06/2013	21/11/2013	35.2	3.2	0	8	46.4	NA	10.1	39.9	3.1	104.1	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P3	B6	3	double	25/11/2012	21/06/2013	74.9	0	26.9	0	101.8	108.6	6	0	0	114.6	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P4	B6	4	double	25/11/2012	21/06/2013	34.6	11.4	0	0	46	90.3	15.9	2.3	0	108.5	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Control
B6Ex1	1	Control	Low	Low	B6Ex1Cp1P5	B6	5	double	25/11/2012	21/06/2013	34.9	16.4	2.7	0	54	44.8	20.1	0	0	64.9	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Control
B6Ex1	1	Exclosure	Low	Low	B6Ex1P1	B6	1	double	NA	25/11/2012	134.3	0	8.7	0	143	134.3	0	8.7	0	143	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P2	B6	2	double	NA	25/11/2012	178.2	8.7	57.7	0	244.6	178.2	8.7	57.7	0	244.6	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P3	B6	3	double	NA	25/11/2012	165.4	0	0.4	0	165.8	165.4	0	0.4	0	165.8	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P4	B6	4	double	NA	25/11/2012	165.3	0	0	0	165.3	165.3	0	0	0	165.3	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P5	B6	5	double	NA	25/11/2012	125	0	5.7	0	130.7	125	0	5.7	0	130.7	76.40000105	350375	658603	1	5663.614548	1.10E-06	NA	NA	NA	NA	NA	NA	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P1	B6	1	double	25/11/2012	21/06/2013	148.9	0	0	0	148.9	124.5	0	0	0	124.5	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P2	B6	2	double	25/11/2012	21/06/2013	12.3	38	0	0	50.3	24.8	66.8	0	0	91.6	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P3	B6	3	double	25/11/2012	21/06/2013	10.9	0	0	0	10.9	48.8	24.3	0	0	73.1	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P4	B6	4	double	25/11/2012	21/06/2013	69.6	0	1.5	0	71.1	118.7	0	0	0	118.7	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P5	B6	5	double	25/11/2012	21/06/2013	38.5	0	0	1.9	40.4	90.8	0	0	24.8	115.6	244.4000027	350375	658603	1	5663.614548	1.10E-06	1	23.51825201	0	0	7.848600605	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P1	B6	1	double	21/06/2013	21/11/2013	117.4	0	6.2	0	123.6	94.7	0	16.4	16.9	128	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P2	B6	2	double	21/06/2013	21/11/2013	67.6	10.7	8.2	0	86.5	79.2	2.6	4.6	0	86.4	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P3	B6	3	double	21/06/2013	21/11/2013	117.4	14.6	0	0	132	94.5	2.4	0	0	96.9	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P4	B6	4	double	21/06/2013	21/11/2013	279.2	0	0	0	279.2	168.2	0	9.2	0	177.4	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Exclosure
B6Ex1	1	Exclosure	Low	Low	B6Ex1P5	B6	5	double	21/06/2013	21/11/2013	61.7	0	0	8.6	70.3	159	17.7	14.2	5.4	196.3	34.29999971	350375	658603	1	5663.614548	1.10E-06	2	172.9491772	0	5.549798712	25.73954108	0	Low-Exclosure
