Transect	Treatment	Livestock density	Boma.density	Plot name	Block	Plot.pair	Trt.name	Replicate	Harvest	Harvest.date	Reharvest.date	GrassNetReharvestBiomass1	DwarfShrubNetReharvestBiomass1	HerbNetReharvestBiomass1	ClimberNetReharvestBiomass1	TotalBiomass1	GrassNetReharvestBiomass0	DwarfShrubNetReharvestBiomass0	HerbNetReharvestBiomass0	ClimberNetReharvestBiomass0	TotalBiomass0	rain.mm	min_distExclosures	boma_density	Total.cumulative.biomass
1	Control	High	High	B1Ex1Cp1P2	B1	B1	B1Ex1	2	single		21.6.2013	111.3	1.9	0.7	0	113.9	111.3	1.9	0.7	0	113.9	0	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P3	B1	B1	B1Ex1	3	single		21.6.2013	48.7	10.4	0	0	59.1	48.7	10.4	0	0	59.1	0	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P4	B1	B1	B1Ex1	4	single		21.6.2013	100	0	0	1.2	101.2	100	0	0	1.2	101.2	0	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P5	B1	B1	B1Ex1	5	single		21.6.2013	150.1	0	1.7	0	151.8	150.1	0	1.7	0	151.8	0	3094.192813	2.93E-06	
1	Exclosure	Medium	High	B1Ex2P1	B1	B2	B1Ex2	1	single		21.6.2013	110.8	0	0	0	110.8	110.8	0	0	0	110.8	0	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P2	B1	B2	B1Ex2	2	single		21.6.2013	66.5	0	0	23.5	90	66.5	0	0	23.5	90	0	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P3	B1	B2	B1Ex2	3	single		21.6.2013	208.1	0	0	0	208.1	208.1	0	0	0	208.1	0	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P4	B1	B2	B1Ex2	4	single		21.6.2013	147.9	0	0	0	147.9	147.9	0	0	0	147.9	0	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P5	B1	B2	B1Ex2	5	single		21.6.2013	63.8	0	1.8	0	65.6	63.8	0	1.8	0	65.6	0	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P1	B1	B2	B1Ex2	1	single		21.6.2013	69.5	5.2	0	0	74.7	69.5	5.2	0	0	74.7	0	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P2	B1	B2	B1Ex2	2	single		21.6.2013	48.6	1.4	0	0	50	48.6	1.4	0	0	50	0	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P3	B1	B2	B1Ex2	3	single		21.6.2013	66.9	0	0	0	66.9	66.9	0	0	0	66.9	0	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P4	B1	B2	B1Ex2	4	single		21.6.2013	98.8	2.2	0	0	101	98.8	2.2	0	0	101	0	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P5	B1	B2	B1Ex2	5	single		21.6.2013	6.2	9.7	0	1.3	17.2	6.2	9.7	0	1.3	17.2	0	3645.220522	2.35E-06	
2	Exclosure	High	High	B2Ex1P1	B2	B3	B2Ex1	1	single		21.6.2013	38.7	14.4	0	0	53.1	38.7	14.4	0	0	53.1	0	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P2	B2	B3	B2Ex1	2	single		21.6.2013	131.7	0	0.5	0	132.2	131.7	0	0.5	0	132.2	0	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P3	B2	B3	B2Ex1	3	single		21.6.2013	128	0	0	0	128	128	0	0	0	128	0	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P4	B2	B3	B2Ex1	4	single		21.6.2013	70.6	0	0	0	70.6	70.6	0	0	0	70.6	0	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P5	B2	B3	B2Ex1	5	single		21.6.2013	90.5	0	0	0	90.5	90.5	0	0	0	90.5	0	2391.465228	2.77E-06	
2	Rodent Exclosure	High	High	B2Ex1CEx01	B2	B3	B2Ex1	6	single		21.6.2013	0	215.2	0	0	215.2	0	215.2	0	0	215.2	0	2391.465228	2.77E-06	
2	Rodent Exclosure	High	High	B2Ex1CEx02	B2	B3	B2Ex1	7	single		21.6.2013	1.9	111.1	0	3	116	1.9	111.1	0	3	116	0	2391.465228	2.77E-06	
2	Enclosure	Medium	High	B2En1P1	B2	B3	B2En1	1	single		21.6.2013	206.4	1.6	0	0	208	206.4	1.6	0	0	208	0	3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P2	B2	B3	B2En1	2	single		21.6.2013	128.5	5.1	0	0	133.6	128.5	5.1	0	0	133.6	0	3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P3	B2	B3	B2En1	3	single		21.6.2013	91.3	9.4	0	0	100.7	91.3	9.4	0	0	100.7	0	3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P4	B2	B3	B2En1	4	single		21.6.2013	142.5	0	0	11.9	154.4	142.5	0	0	11.9	154.4	0	3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P5	B2	B3	B2En1	5	single		21.6.2013	115.2	11.4	0	0	126.6	115.2	11.4	0	0	126.6	0	3101.856267	2.04E-06	
2	Control triangle	Medium	High	B2C1P1	B2	B3	B2C1	1	single		21.6.2013	0	40	0	0	40	0	40	0	0	40	0	2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P2	B2	B3	B2C1	2	single		21.6.2013	0	130.1	0	0	130.1	0	130.1	0	0	130.1	0	2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P3	B2	B3	B2C1	3	single		21.6.2013	0	198.5	3.7	0	202.2	0	198.5	3.7	0	202.2	0	2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P4	B2	B3	B2C1	4	single		21.6.2013	0	38.7	0	2.9	41.6	0	38.7	0	2.9	41.6	0	2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P5	B2	B3	B2C1	5	single		21.6.2013	0	62.9	0	0	62.9	0	62.9	0	0	62.9	0	2938.833028	2.25E-06	
2	Control	High	High	B2Ex1Cp1P1	B2	B3	B2Ex1	1	single		21.6.2013	38.6	21.2	0	0	59.8	38.6	21.2	0	0	59.8	0	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P2	B2	B3	B2Ex1	2	single		21.6.2013	136.9	0	0	0	136.9	136.9	0	0	0	136.9	0	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P3	B2	B3	B2Ex1	3	single		21.6.2013	14.2	0	0	0	14.2	14.2	0	0	0	14.2	0	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P4	B2	B3	B2Ex1	4	single		21.6.2013	16.6	4.9	0	0	21.5	16.6	4.9	0	0	21.5	0	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P5	B2	B3	B2Ex1	5	single		21.6.2013	14.8	103.2	0	0	118	14.8	103.2	0	0	118	0	2391.465228	2.77E-06	
2	Exclosure	Medium	High	B2Ex2P1	B2	B4	B2Ex2	1	single		21.6.2013	130.3	4.6	0	0	134.9	130.3	4.6	0	0	134.9	0	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P2	B2	B4	B2Ex2	2	single		21.6.2013	181.1	0	0	0	181.1	181.1	0	0	0	181.1	0	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P3	B2	B4	B2Ex2	3	single		21.6.2013	61.7	1.8	0	0	63.5	61.7	1.8	0	0	63.5	0	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P4	B2	B4	B2Ex2	4	single		21.6.2013	122.8	0.4	0	21.7	144.9	122.8	0.4	0	21.7	144.9	0	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P5	B2	B4	B2Ex2	5	single		21.6.2013	80.4	7	0	19.6	107	80.4	7	0	19.6	107	0	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P1	B2	B4	B2Ex2	1	single		21.6.2013	19.7	14.7	0	0	34.4	19.7	14.7	0	0	34.4	0	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P2	B2	B4	B2Ex2	2	single		21.6.2013	92	10.9	0	0	102.9	92	10.9	0	0	102.9	0	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P3	B2	B4	B2Ex2	3	single		21.6.2013	75.3	0	0	0	75.3	75.3	0	0	0	75.3	0	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P4	B2	B4	B2Ex2	4	single		21.6.2013	90.6	18.9	0	0	109.5	90.6	18.9	0	0	109.5	0	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P5	B2	B4	B2Ex2	5	single		21.6.2013	93.5	1.1	0	0	94.6	93.5	1.1	0	0	94.6	0	2975.927251	2.30E-06	
3	Exclosure	High	Low	B3Ex1P1	B3	B5	B3Ex1	1	single		21.6.2013	53.9	0	1.7	0	55.6	53.9	0	1.7	0	55.6	0	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P2	B3	B5	B3Ex1	2	single		21.6.2013	83.6	0	0	0	83.6	83.6	0	0	0	83.6	0	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P3	B3	B5	B3Ex1	3	single		21.6.2013	104.3	0	0	0	104.3	104.3	0	0	0	104.3	0	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P4	B3	B5	B3Ex1	4	single		21.6.2013	94.6	0	0	0	94.6	94.6	0	0	0	94.6	0	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P5	B3	B5	B3Ex1	5	single		21.6.2013	117.3	0	25.3	0	142.6	117.3	0	25.3	0	142.6	0	2342.85544	1.42E-06	
3	Rodent Exclosure	High	Low	B3Ex1Cex01	B3	B5	B3Ex1	6	single		21.6.2013	0	76.4	0	6.3	82.7	0	76.4	0	6.3	82.7		2342.85544	1.42E-06	
3	Rodent Exclosure	High	Low	B3Ex1Cex02	B3	B5	B3Ex1	7	single		21.6.2013	0	83.3	1.7	0	85	0	83.3	1.7	0	85		2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p1	B3	B5	B3Ex1	1	single		21.6.2013	48.1	0	4.2	0	52.3	48.1	0	4.2	0	52.3	0	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p2	B3	B5	B3Ex1	2	single		21.6.2013	14.6	0	0	0	14.6	14.6	0	0	0	14.6	0	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p3	B3	B5	B3Ex1	3	single		21.6.2013	3	0	0	0	3	3	0	0	0	3	0	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p4	B3	B5	B3Ex1	4	single		21.6.2013	35	0	4.6	0	39.6	35	0	4.6	0	39.6	0	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p5	B3	B5	B3Ex1	5	single		21.6.2013	0	30.6	30.2	6.9	67.7	0	30.6	30.2	6.9	67.7	0	2342.85544	1.42E-06	
3	Control triangle	High	Low	B3C1P1	B3	B5	B3C1	1	single		21.6.2013	0	20.1	12.5	0	32.6	0	20.1	12.5	0	32.6		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P2	B3	B5	B3C1	2	single		21.6.2013	0	92.9	0	0	92.9	0	92.9	0	0	92.9		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P3	B3	B5	B3C1	3	single		21.6.2013	2.4	11.9	0	4.4	18.7	2.4	11.9	0	4.4	18.7		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P4	B3	B5	B3C1	4	single		21.6.2013	0	17.3	17.2	0	34.5	0	17.3	17.2	0	34.5		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P5	B3	B5	B3C1	5	single		21.6.2013	0	17.4	28.8	0	46.2	0	17.4	28.8	0	46.2		2496.454481	1.47E-06	
3	Enclosure	High	Low	B3En1P1	B3	B5	B3En1	1	single		21.6.2013	69.9	0	3.3	0	73.2	69.9	0	3.3	0	73.2		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P2	B3	B5	B3En1	2	single		21.6.2013	64	0	13.4	0	77.4	64	0	13.4	0	77.4		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P3	B3	B5	B3En1	3	single		21.6.2013	88.7	0	7.5	0	96.2	88.7	0	7.5	0	96.2		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P4	B3	B5	B3En1	4	single		21.6.2013	61.9	17.7	0	0	79.6	61.9	17.7	0	0	79.6		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P5	B3	B5	B3En1	5	single		21.6.2013	108.3	0	22	0	130.3	108.3	0	22	0	130.3		2019.719985	1.22E-06	
3	Exclosure	Medium	Low	B3Ex2P1	B3	B6	B3Ex2	1	single		21.6.2013	20.7	24.8	0	0	45.5	20.7	24.8	0	0	45.5	0	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P2	B3	B6	B3Ex2	2	single		21.6.2013	97.6	1.5	0	0	99.1	97.6	1.5	0	0	99.1	0	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P3	B3	B6	B3Ex2	3	single		21.6.2013	31.9	0	0	11.3	43.2	31.9	0	0	11.3	43.2	0	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P4	B3	B6	B3Ex2	4	single		21.6.2013	51.1	40.1	0	0	91.2	51.1	40.1	0	0	91.2	0	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P5	B3	B6	B3Ex2	5	single		21.6.2013	78	0	0	0	78	78	0	0	0	78	0	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P1	B3	B6	B3Ex2	1	single		21.6.2013	0	0	0	0	0	0	0	0	0	0	0	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P2	B3	B6	B3Ex2	2	single		21.6.2013	22.3	0	0	0	22.3	22.3	0	0	0	22.3	0	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P3	B3	B6	B3Ex2	3	single		21.6.2013	7.1	0	0	0	7.1	7.1	0	0	0	7.1	0	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P4	B3	B6	B3Ex2	4	single		21.6.2013	7.3	0	0	0	7.3	7.3	0	0	0	7.3	0	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P5	B3	B6	B3Ex2	5	single		21.6.2013	16.1	14.7	6.5	0	37.3	16.1	14.7	6.5	0	37.3	0	2308.957475	1.24E-06	
3	Exclosure	Low	Low	B4Ex1P1	B4	B7	B4Ex1	1	single		21.6.2013	53.6	0	19.9	0	73.5	53.6	0	19.9	0	73.5	0	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P2	B4	B7	B4Ex1	2	single		21.6.2013	21.2	7.9	0	0	29.1	21.2	7.9	0	0	29.1	0	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P3	B4	B7	B4Ex1	3	single		21.6.2013	58.2	7.6	2	0	67.8	58.2	7.6	2	0	67.8	0	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P4	B4	B7	B4Ex1	4	single		21.6.2013	144.8	0	0	0	144.8	144.8	0	0	0	144.8	0	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P5	B4	B7	B4Ex1	5	single		21.6.2013	103.7	0	0	15.2	118.9	103.7	0	0	15.2	118.9	0	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P1	B4	B7	B4Ex1	1	single		21.6.2013	70.4	0	19.9	0	90.3	70.4	0	19.9	0	90.3	0	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P2	B4	B7	B4Ex1	2	single		21.6.2013	25.9	0	16.2	0	42.1	25.9	0	16.2	0	42.1	0	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P3	B4	B7	B4Ex1	3	single		21.6.2013	34.9	0	33.4	0	68.3	34.9	0	33.4	0	68.3	0	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P4	B4	B7	B4Ex1	4	single		21.6.2013	78.8	15.3	0	6.8	100.9	78.8	15.3	0	6.8	100.9	0	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P5	B4	B7	B4Ex1	5	single		21.6.2013	25.2	0	14.7	6.3	46.2	25.2	0	14.7	6.3	46.2	0	2514.430436	8.36E-07	
2	Exclosure	Low	Low	B5Ex1P1	B5	B8	B5Ex1	1	single		21.6.2013	190	0	0	0	190	190	0	0	0	190	0	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P2	B5	B8	B5Ex1	2	single		21.6.2013	437.8	0	0	0	437.8	437.8	0	0	0	437.8	0	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P3	B5	B8	B5Ex1	3	single		21.6.2013	151.5	0	0	0	151.5	151.5	0	0	0	151.5	0	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P4	B5	B8	B5Ex1	4	single		21.6.2013	113.3	0	0	0	113.3	113.3	0	0	0	113.3	0	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P5	B5	B8	B5Ex1	5	single		21.6.2013	217.2	0	0	0	217.2	217.2	0	0	0	217.2	0	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P1	B5	B8	B5Ex1	1	single		21.6.2013	54.8	0	0	0	54.8	54.8	0	0	0	54.8	0	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P2	B5	B8	B5Ex1	2	single		21.6.2013	37.4	0	0	10	47.4	37.4	0	0	10	47.4	0	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P3	B5	B8	B5Ex1	3	single		21.6.2013	23.4	0	0	5.3	28.7	23.4	0	0	5.3	28.7	0	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P4	B5	B8	B5Ex1	4	single		21.6.2013	47.1	0	0	0	47.1	47.1	0	0	0	47.1	0	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P5	B5	B8	B5Ex1	5	single		21.6.2013	76.9	0	0	2.9	79.8	76.9	0	0	2.9	79.8	0	4412.834768	1.47E-06	
1	Exclosure	Low	Low	B6Ex1P1	B6	B9	B6Ex1	1	single		21.6.2013	124.5	0	0	0	124.5	124.5	0	0	0	124.5	0	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P2	B6	B9	B6Ex1	2	single		21.6.2013	24.8	66.8	0	0	91.6	24.8	66.8	0	0	91.6	0	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P3	B6	B9	B6Ex1	3	single		21.6.2013	48.8	24.3	0	0	73.1	48.8	24.3	0	0	73.1	0	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P4	B6	B9	B6Ex1	4	single		21.6.2013	118.7	0	0	0	118.7	118.7	0	0	0	118.7	0	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P5	B6	B9	B6Ex1	5	single		21.6.2013	90.8	0	0	24.8	115.6	90.8	0	0	24.8	115.6	0	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P1	B6	B9	B6Ex1	1	single		21.6.2013	46.4	26	0	13.3	85.7	46.4	26	0	13.3	85.7	0	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P2	B6	B9	B6Ex1	2	single		21.6.2013	63.2	19.6	8.2	0	91	63.2	19.6	8.2	0	91	0	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P3	B6	B9	B6Ex1	3	single		21.6.2013	108.6	6	0	0	114.6	108.6	6	0	0	114.6	0	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P4	B6	B9	B6Ex1	4	single		21.6.2013	90.3	15.9	2.3	0	108.5	90.3	15.9	2.3	0	108.5	0	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P5	B6	B9	B6Ex1	5	single		21.6.2013	44.8	20.1	0	0	64.9	44.8	20.1	0	0	64.9	0	5663.614548	1.10E-06	
1	Exclosure	High	High	B1Ex1P1	B1	B1	B1Ex1	1	single	21.6.2013	21.11.2013	29.3	0.5	0	0	29.8	75.1	0	0	0	75.1	35.69999981	3094.192813	2.93E-06	
1	Exclosure	High	High	B1Ex1P2	B1	B1	B1Ex1	2	single	21.6.2013	21.11.2013	23.9	0	0	0	23.9	79.3	0	2.9	3.5	85.7	35.69999981	3094.192813	2.93E-06	
1	Exclosure	High	High	B1Ex1P3	B1	B1	B1Ex1	3	single	21.6.2013	21.11.2013	15.9	0	0	1.1	17	73.7	62.5	0	0	136.2	35.69999981	3094.192813	2.93E-06	
1	Exclosure	High	High	B1Ex1P4	B1	B1	B1Ex1	4	single	21.6.2013	21.11.2013	13.6	0	0	0	13.6	66.2	7.2	2.1	0	75.5	35.69999981	3094.192813	2.93E-06	
1	Exclosure	High	High	B1Ex1P5	B1	B1	B1Ex1	5	single	21.6.2013	21.11.2013	18.7	0	2.5	1.1	22.3	69	0	0	3.4	72.4	35.69999981	3094.192813	2.93E-06	
1	Rodent Exclosure	High	High	B1Ex1CEx01	B1	B1	B1Ex1	6	single	21.6.2013	21.11.2013	53.1	0	0	2.5	55.6	71.6	0	0	4	75.6		3094.192813	2.93E-06	
1	Rodent Exclosure	High	High	B1Ex1CEx02	B1	B1	B1Ex1	7	single	21.6.2013	21.11.2013	75.4	9.9	0	0.9	86.2	86.6	0	0	0	86.6		3094.192813	2.93E-06	
1	Enclosure	High	High	B1En1P1	B1	B1	B1En1	1	single	21.6.2013	21.11.2013	64.4	0	5	0	69.4	200.9	0	10.3	31.6	242.8		2692.794339	3.09E-06	
1	Enclosure	High	High	B1En1P2	B1	B1	B1En1	2	single	21.6.2013	21.11.2013	26.6	0	2.5	8.5	37.6	80.1	0	3.5	12.2	95.8		2692.794339	3.09E-06	
1	Enclosure	High	High	B1En1P3	B1	B1	B1En1	3	single	21.6.2013	21.11.2013	46.2	0	0	31.6	77.8	68.5	0	4.3	17.1	89.9		2692.794339	3.09E-06	
1	Enclosure	High	High	B1En1P4	B1	B1	B1En1	4	single	21.6.2013	21.11.2013	98.3	0	0	0	98.3	125.1	0	3.6	32.9	161.6		2692.794339	3.09E-06	
1	Enclosure	High	High	B1En1P5	B1	B1	B1En1	5	single	21.6.2013	21.11.2013	109.3	0	0	15.3	124.6	144.7	0	0	25.1	169.8		2692.794339	3.09E-06	
1	Control triangle	High	High	B1C1P1	B1	B1	B1C1	1	single	21.6.2013	21.11.2013	65.8	0	0	5	70.8	64.8	10.9	0	0	75.7		3175.447519	2.69E-06	
1	Control triangle	High	High	B1C1P2	B1	B1	B1C1	2	single	21.6.2013	21.11.2013	26	6.6	0	0	32.6	114	0	0	6.7	120.7		3175.447519	2.69E-06	
1	Control triangle	High	High	B1C1P3	B1	B1	B1C1	3	single	21.6.2013	21.11.2013	72.2	0	5.3	0	77.5	47.1	0	3.4	0	50.5		3175.447519	2.69E-06	
1	Control triangle	High	High	B1C1P4	B1	B1	B1C1	4	single	21.6.2013	21.11.2013	11.9	3.9	0	6.9	22.7	66.3	0	0	0	66.3		3175.447519	2.69E-06	
1	Control triangle	High	High	B1C1P5	B1	B1	B1C1	5	single	21.6.2013	21.11.2013	18.3	0	0	0	18.3	22.5	0	2.6	7.7	32.8		3175.447519	2.69E-06	
1	Control	High	High	B1Ex1Cp1P1	B1	B1	B1Ex1	1	single	21.6.2013	21.11.2013	1.4	0	0	0	1.4	33.6	0	11.4	0	45	35.69999981	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P2	B1	B1	B1Ex1	2	single	21.6.2013	21.11.2013	2.4	0	0	0	2.4	43.7	0	0	0	43.7	35.69999981	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P3	B1	B1	B1Ex1	3	single	21.6.2013	21.11.2013	16.9	0	0	0	16.9	17	0	0	0	17	35.69999981	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P4	B1	B1	B1Ex1	4	single	21.6.2013	21.11.2013	2.4	0	0	0	2.4	111.8	0	0	0	111.8	35.69999981	3094.192813	2.93E-06	
1	Control	High	High	B1Ex1Cp1P5	B1	B1	B1Ex1	5	single	21.6.2013	21.11.2013	3.4	0	0	0	3.4	39.5	0	3.3	2.8	45.6	35.69999981	3094.192813	2.93E-06	
1	Exclosure	Medium	High	B1Ex2P1	B1	B2	B1Ex2	1	single	21.6.2013	21.11.2013	29.6	0	0	16	45.6	91.8	23.5	0	2.9	118.2	35.69999981	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P2	B1	B2	B1Ex2	2	single	21.6.2013	21.11.2013	28.5	0	0	29.9	58.4	124.1	0	0	0	124.1	35.69999981	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P3	B1	B2	B1Ex2	3	single	21.6.2013	21.11.2013	31.1	1.5	0	0	32.6	71.9	25.7	0	0	97.6	35.69999981	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P4	B1	B2	B1Ex2	4	single	21.6.2013	21.11.2013	28.3	20.6	3.2	0	52.1	22.8	14.9	2.6	1.6	41.9	35.69999981	3645.220522	2.35E-06	
1	Exclosure	Medium	High	B1Ex2P5	B1	B2	B1Ex2	5	single	21.6.2013	21.11.2013	61.6	0	0	0	61.6	172.9	0	1.9	12.8	187.6	35.69999981	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P1	B1	B2	B1Ex2	1	single	21.6.2013	21.11.2013	8.1	4.1	0	0	12.2	63.2	0	0	0	63.2	35.69999981	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P2	B1	B2	B1Ex2	2	single	21.6.2013	21.11.2013	48.7	7.1	0	0	55.8	80.6	0	0	0	80.6	35.69999981	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P3	B1	B2	B1Ex2	3	single	21.6.2013	21.11.2013	63	7.3	0	0	70.3	44.1	0	0	6.1	50.2	35.69999981	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P4	B1	B2	B1Ex2	4	single	21.6.2013	21.11.2013	49.7	0	0	4.8	54.5	13.4	9.7	1.9	0	25	35.69999981	3645.220522	2.35E-06	
1	Control	Medium	High	B1Ex2Cp1P5	B1	B2	B1Ex2	5	single	21.6.2013	21.11.2013	29.1	3.2	17.9	8.2	58.4	33.9	6.6	0	0	40.5	35.69999981	3645.220522	2.35E-06	
2	Exclosure	High	High	B2Ex1P1	B2	B3	B2Ex1	1	single	21.6.2013	21.11.2013	42.4	20.6	0	1.9	64.9	68.1	0	42.7	0	110.8	35.69999981	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P2	B2	B3	B2Ex1	2	single	21.6.2013	21.11.2013	9.9	0	0	3.8	13.7	113.8	8.9	0	0	122.7	35.69999981	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P3	B2	B3	B2Ex1	3	single	21.6.2013	21.11.2013	45.7	2.7	0	0	48.4	19.2	6.4	1.1	0	26.7	35.69999981	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P4	B2	B3	B2Ex1	4	single	21.6.2013	21.11.2013	61.8	0	3	0	64.8	26.8	3.3	0	0	30.1	35.69999981	2391.465228	2.77E-06	
2	Exclosure	High	High	B2Ex1P5	B2	B3	B2Ex1	5	single	21.6.2013	21.11.2013	79.9	0	15.5	0	95.4	86	0	1.6	0	87.6	35.69999981	2391.465228	2.77E-06	
